worker,time,row,term,objective,answer
1,5,0,erotic,0,Surprise
2,3,0,erotic,0,Joy
3,33,0,erotic,0,Sadness
4,7,0,erotic,0,Anticipation
5,8,0,erotic,0,Joy
6,17,0,erotic,0,Anger
7,5,0,erotic,0,Joy
8,7,0,erotic,0,Joy
9,12,0,erotic,0,Anticipation
10,17,0,erotic,0,Disgust
4,4,1,insolvency,0,Sadness
11,16,1,insolvency,0,Fear
12,16,1,insolvency,0,Sadness
10,17,1,insolvency,0,Anger
3,13,1,insolvency,0,Fear
1,5,1,insolvency,0,Sadness
13,19,1,insolvency,0,Disgust
6,9,1,insolvency,0,Fear
14,8,1,insolvency,0,Sadness
15,5,1,insolvency,0,Sadness
6,29,2,insolvent,0,Fear
16,4,2,insolvent,0,Sadness
8,10,2,insolvent,0,Disgust
10,20,2,insolvent,0,Anticipation
4,4,2,insolvent,0,Sadness
1,5,2,insolvent,0,Sadness
11,7,2,insolvent,0,Sadness
17,7,2,insolvent,0,Fear
13,22,2,insolvent,0,Sadness
15,9,2,insolvent,0,Sadness
1,6,3,inhumanity,0,Sadness
10,18,3,inhumanity,0,Disgust
11,14,3,inhumanity,0,Disgust
13,20,3,inhumanity,0,Fear
16,3,3,inhumanity,0,Fear
14,9,3,inhumanity,0,Anger
3,14,3,inhumanity,0,Sadness
4,10,3,inhumanity,0,Disgust
6,10,3,inhumanity,0,Disgust
15,8,3,inhumanity,0,Anger
6,51,4,inhuman,0,Disgust
1,5,4,inhuman,0,Disgust
17,5,4,inhuman,0,Disgust
3,12,4,inhuman,0,Sadness
9,25,4,inhuman,0,Anticipation
11,7,4,inhuman,0,Disgust
14,22,4,inhuman,0,Fear
16,11,4,inhuman,0,Fear
10,95,4,inhuman,0,Anger
4,6,4,inhuman,0,Disgust
10,17,5,reprisal,0,Fear
15,15,5,reprisal,0,Fear
11,16,5,reprisal,0,Anger
1,6,5,reprisal,0,Anger
16,7,5,reprisal,0,Fear
7,6,5,reprisal,0,Surprise
8,34,5,reprisal,0,Fear
6,22,5,reprisal,0,Anger
18,20,5,reprisal,0,Anticipation
4,4,5,reprisal,0,Anger
10,22,6,morbidity,0,Sadness
16,6,6,morbidity,0,Sadness
5,9,6,morbidity,0,Disgust
1,6,6,morbidity,0,Sadness
8,13,6,morbidity,0,Sadness
14,14,6,morbidity,0,Fear
4,5,6,morbidity,0,Disgust
6,17,6,morbidity,0,Sadness
3,13,6,morbidity,0,Sadness
11,16,6,morbidity,0,Sadness
10,19,7,morbid,0,Sadness
6,37,7,morbid,0,Sadness
14,13,7,morbid,0,Sadness
16,4,7,morbid,0,Sadness
4,9,7,morbid,0,Disgust
7,7,7,morbid,0,Anger
1,6,7,morbid,0,Fear
13,25,7,morbid,0,Sadness
9,78,7,morbid,0,Disgust
8,15,7,morbid,0,Disgust
13,44,8,unaccountable,0,Sadness
19,4,8,unaccountable,0,Disgust
10,19,8,unaccountable,0,Anticipation
1,8,8,unaccountable,0,Anticipation
8,44,8,unaccountable,0,Surprise
3,26,8,unaccountable,0,Joy
11,9,8,unaccountable,0,Disgust
6,30,8,unaccountable,0,Disgust
4,6,8,unaccountable,0,Surprise
14,22,8,unaccountable,0,Surprise
6,16,9,elevation,0,Trust
7,8,9,elevation,0,Surprise
13,22,9,elevation,0,Fear
14,17,9,elevation,0,Anticipation
4,4,9,elevation,0,Anticipation
2,5,9,elevation,0,Joy
16,4,9,elevation,0,Joy
1,5,9,elevation,0,Anticipation
11,11,9,elevation,0,Trust
10,22,9,elevation,0,Trust
5,10,10,inconvenient,0,Sadness
6,11,10,inconvenient,0,Disgust
13,89,10,inconvenient,0,Trust
19,3,10,inconvenient,0,Disgust
1,5,10,inconvenient,0,Sadness
2,5,10,inconvenient,0,Disgust
7,6,10,inconvenient,0,Disgust
11,9,10,inconvenient,0,Sadness
10,18,10,inconvenient,0,Disgust
4,13,10,inconvenient,0,Disgust
6,96,11,lynch,0,Fear
4,5,11,lynch,0,Anger
10,16,11,lynch,0,Anticipation
20,13,11,lynch,0,Fear
8,31,11,lynch,0,Fear
1,4,11,lynch,0,Anger
7,5,11,lynch,0,Anger
13,44,11,lynch,0,Trust
12,10,11,lynch,0,Fear
16,4,11,lynch,0,Fear
6,26,12,disservice,0,Disgust
11,9,12,disservice,0,Fear
10,19,12,disservice,0,Fear
7,8,12,disservice,0,Anger
12,11,12,disservice,0,Disgust
3,16,12,disservice,0,Trust
4,6,12,disservice,0,Anger
16,5,12,disservice,0,Sadness
17,5,12,disservice,0,Anger
1,7,12,disservice,0,Surprise
14,13,13,pitfall,0,Fear
8,24,13,pitfall,0,Fear
18,19,13,pitfall,0,Sadness
13,17,13,pitfall,0,Fear
3,34,13,pitfall,0,Sadness
1,6,13,pitfall,0,Sadness
17,5,13,pitfall,0,Surprise
10,20,13,pitfall,0,Fear
4,5,13,pitfall,0,Fear
11,8,13,pitfall,0,Fear
21,4,200,fury,0,Anger
4,4,200,fury,0,Anger
7,9,200,fury,0,Surprise
1,4,200,fury,0,Anger
14,32,200,fury,0,Fear
16,5,200,fury,0,Anger
8,7,200,fury,0,Anger
17,5,200,fury,0,Anger
5,7,200,fury,0,Anger
10,20,200,fury,0,Sadness
6,16,14,worship,0,Trust
17,5,14,worship,0,Joy
10,23,14,worship,0,Trust
1,4,14,worship,0,Trust
4,4,14,worship,0,Joy
11,6,14,worship,0,Trust
14,6,14,worship,0,Trust
16,5,14,worship,0,Joy
5,10,14,worship,0,Joy
3,22,14,worship,0,Fear
8,28,201,vermin,0,Disgust
3,25,201,vermin,0,Disgust
11,37,201,vermin,0,Disgust
22,18,201,vermin,0,Disgust
6,17,201,vermin,0,Disgust
2,5,201,vermin,0,Disgust
10,20,201,vermin,0,Disgust
1,4,201,vermin,0,Disgust
13,22,201,vermin,0,Disgust
4,5,201,vermin,0,Disgust
16,7,15,obstacle,0,Fear
13,22,15,obstacle,0,Sadness
14,8,15,obstacle,0,Sadness
8,9,15,obstacle,0,Disgust
4,4,15,obstacle,0,Fear
3,17,15,obstacle,0,Sadness
1,11,15,obstacle,0,Surprise
11,9,15,obstacle,0,Fear
12,21,15,obstacle,0,Fear
10,45,15,obstacle,0,Disgust
2,5,202,frowning,0,Sadness
9,18,202,frowning,0,Anticipation
11,8,202,frowning,0,Anger
6,36,202,frowning,0,Anger
10,19,202,frowning,0,Disgust
8,7,202,frowning,0,Disgust
4,4,202,frowning,0,Sadness
16,5,202,frowning,0,Anger
1,5,202,frowning,0,Sadness
5,13,202,frowning,0,Sadness
14,26,16,immerse,0,Fear
12,10,16,immerse,0,Trust
1,10,16,immerse,0,Trust
8,17,16,immerse,0,Joy
7,8,16,immerse,0,Surprise
10,17,16,immerse,0,Fear
4,4,16,immerse,0,Anticipation
6,9,16,immerse,0,Disgust
3,11,16,immerse,0,Joy
16,6,16,immerse,0,Trust
14,19,203,frown,0,Disgust
11,7,203,frown,0,Anger
8,32,203,frown,0,Disgust
1,5,203,frown,0,Sadness
2,5,203,frown,0,Sadness
7,6,203,frown,0,Sadness
17,5,203,frown,0,Sadness
10,18,203,frown,0,Fear
13,23,203,frown,0,Disgust
4,4,203,frown,0,Sadness
16,5,17,nefarious,0,Fear
10,17,17,nefarious,0,Disgust
1,6,17,nefarious,0,Fear
12,11,17,nefarious,0,Trust
4,19,17,nefarious,0,Fear
13,44,17,nefarious,0,Sadness
3,27,17,nefarious,0,Joy
6,26,17,nefarious,0,Disgust
5,12,17,nefarious,0,Anticipation
8,7,17,nefarious,0,Fear
13,23,18,parade,0,Fear
3,74,18,parade,0,Trust
10,19,18,parade,0,Fear
6,29,18,parade,0,Trust
8,8,18,parade,0,Trust
7,5,18,parade,0,Joy
4,4,18,parade,0,Joy
14,13,18,parade,0,Trust
1,5,18,parade,0,Joy
11,31,18,parade,0,Joy
11,30,204,festive,0,Joy
3,23,204,festive,0,Joy
7,5,204,festive,0,Joy
6,40,204,festive,0,Joy
13,29,204,festive,0,Joy
10,22,204,festive,0,Joy
1,4,204,festive,0,Joy
4,4,204,festive,0,Joy
8,11,204,festive,0,Joy
16,4,204,festive,0,Joy
13,17,205,festival,0,Joy
3,10,205,festival,0,Joy
1,5,205,festival,0,Joy
4,4,205,festival,0,Joy
5,11,205,festival,0,Joy
10,27,205,festival,0,Joy
16,4,205,festival,0,Joy
8,7,205,festival,0,Joy
11,13,205,festival,0,Joy
19,4,205,festival,0,Joy
23,3,19,repelling,0,Disgust
3,10,19,repelling,0,Sadness
19,5,19,repelling,0,Disgust
8,16,19,repelling,0,Fear
7,6,19,repelling,0,Disgust
1,5,19,repelling,0,Disgust
11,11,19,repelling,0,Disgust
4,5,19,repelling,0,Disgust
13,22,19,repelling,0,Sadness
10,24,19,repelling,0,Fear
3,34,206,vigil,0,Fear
11,20,206,vigil,0,Trust
17,7,206,vigil,0,Anticipation
13,26,206,vigil,0,Fear
1,6,206,vigil,0,Anticipation
10,17,206,vigil,0,Fear
6,24,206,vigil,0,Trust
4,4,206,vigil,0,Anticipation
14,19,206,vigil,0,Anticipation
5,16,206,vigil,0,Sadness
12,12,20,repellant,0,Disgust
10,27,20,repellant,0,Fear
6,22,20,repellant,0,Disgust
1,5,20,repellant,0,Anger
4,4,20,repellant,0,Disgust
8,33,20,repellant,0,Disgust
16,5,20,repellant,0,Disgust
14,19,20,repellant,0,Anger
11,45,20,repellant,0,Disgust
13,26,20,repellant,0,Sadness
4,4,21,repellent,0,Disgust
13,22,21,repellent,0,Fear
3,23,21,repellent,0,Trust
11,7,21,repellent,0,Disgust
1,5,21,repellent,0,Disgust
17,4,21,repellent,0,Disgust
19,4,21,repellent,0,Disgust
8,42,21,repellent,0,Fear
10,50,21,repellent,0,Sadness
16,5,21,repellent,0,Disgust
8,21,207,vigilant,0,Trust
3,14,207,vigilant,0,Anger
4,5,207,vigilant,0,Anticipation
14,15,207,vigilant,0,Trust
11,20,207,vigilant,0,Fear
1,7,207,vigilant,0,Anticipation
12,17,207,vigilant,0,Anticipation
6,13,207,vigilant,0,Trust
2,3,207,vigilant,0,Trust
10,33,207,vigilant,0,Sadness
8,7,22,pray,0,Trust
10,18,22,pray,0,Trust
5,13,22,pray,0,Joy
4,6,22,pray,0,Anticipation
1,5,22,pray,0,Trust
2,4,22,pray,0,Trust
19,4,22,pray,0,Trust
12,12,22,pray,0,Trust
16,6,22,pray,0,Anticipation
11,6,22,pray,0,Trust
4,15,208,vigilance,0,Anticipation
8,8,208,vigilance,0,Anticipation
9,11,208,vigilance,0,Trust
10,21,208,vigilance,0,Trust
11,26,208,vigilance,0,Fear
14,23,208,vigilance,0,Trust
1,5,208,vigilance,0,Anticipation
16,7,208,vigilance,0,Trust
13,24,208,vigilance,0,Anger
7,9,208,vigilance,0,Anger
4,6,400,drunken,0,Disgust
7,7,400,drunken,0,Disgust
10,29,400,drunken,0,Disgust
8,9,400,drunken,0,Disgust
11,6,400,drunken,0,Disgust
6,12,400,drunken,0,Disgust
15,7,400,drunken,0,Disgust
9,6,400,drunken,0,Fear
13,24,400,drunken,0,Disgust
1,4,400,drunken,0,Disgust
10,19,23,scar,0,Joy
1,7,23,scar,0,Fear
6,14,23,scar,0,Disgust
2,12,23,scar,0,Sadness
8,9,23,scar,0,Disgust
13,24,23,scar,0,Fear
12,15,23,scar,0,Anger
11,34,23,scar,0,Disgust
4,5,23,scar,0,Disgust
5,7,23,scar,0,Fear
16,5,401,eagle,0,Trust
4,4,401,eagle,0,Trust
1,4,401,eagle,0,Joy
11,13,401,eagle,0,Trust
9,6,401,eagle,0,Trust
7,6,401,eagle,0,Surprise
10,19,401,eagle,0,Fear
2,3,401,eagle,0,Joy
8,7,401,eagle,0,Fear
12,68,401,eagle,0,Joy
10,21,209,disparaging,0,Anticipation
6,50,209,disparaging,0,Disgust
19,71,209,disparaging,0,Disgust
5,8,209,disparaging,0,Anger
2,5,209,disparaging,0,Sadness
12,15,209,disparaging,0,Disgust
24,102,209,disparaging,0,Disgust
1,7,209,disparaging,0,Sadness
4,5,209,disparaging,0,Anger
8,29,209,disparaging,0,Disgust
13,23,24,graduation,0,Joy
5,6,24,graduation,0,Joy
7,5,24,graduation,0,Joy
10,35,24,graduation,0,Sadness
6,53,24,graduation,0,Joy
11,8,24,graduation,0,Joy
4,4,24,graduation,0,Anticipation
16,5,24,graduation,0,Anticipation
1,6,24,graduation,0,Anticipation
8,10,24,graduation,0,Joy
2,6,402,egotistical,0,Disgust
25,31,402,egotistical,0,Trust
1,7,402,egotistical,0,Disgust
12,21,402,egotistical,0,Disgust
14,19,402,egotistical,0,Anger
11,10,402,egotistical,0,Anger
10,63,402,egotistical,0,Fear
4,7,402,egotistical,0,Disgust
13,26,402,egotistical,0,Disgust
16,5,402,egotistical,0,Disgust
11,27,210,utopian,0,Disgust
4,4,210,utopian,0,Joy
13,27,210,utopian,0,Disgust
14,12,210,utopian,0,Joy
1,6,210,utopian,0,Joy
17,5,210,utopian,0,Joy
8,8,210,utopian,0,Trust
3,8,210,utopian,0,Disgust
7,7,210,utopian,0,Joy
10,19,210,utopian,0,Anticipation
2,4,25,lace,0,Surprise
1,5,25,lace,0,Joy
17,8,25,lace,0,Fear
11,8,25,lace,0,Trust
13,16,25,lace,0,Fear
16,8,25,lace,0,Anticipation
4,7,25,lace,0,Joy
7,6,25,lace,0,Surprise
6,16,25,lace,0,Trust
10,18,25,lace,0,Joy
4,11,403,electorate,0,Anticipation
5,8,403,electorate,0,Fear
11,25,403,electorate,0,Trust
19,4,403,electorate,0,Trust
3,19,403,electorate,0,Trust
16,56,403,electorate,0,Trust
9,15,403,electorate,0,Trust
10,17,403,electorate,0,Disgust
7,41,403,electorate,0,Anticipation
1,5,403,electorate,0,Trust
13,18,211,conjure,0,Fear
4,4,211,conjure,0,Surprise
8,18,211,conjure,0,Fear
10,20,211,conjure,0,Fear
11,8,211,conjure,0,Fear
6,8,211,conjure,0,Fear
26,14,211,conjure,0,Anticipation
5,8,211,conjure,0,Anticipation
1,5,211,conjure,0,Surprise
16,3,211,conjure,0,Fear
16,4,404,crisp,0,Trust
14,7,404,crisp,0,Joy
13,21,404,crisp,0,Sadness
1,6,404,crisp,0,Joy
7,7,404,crisp,0,Surprise
4,4,404,crisp,0,Anticipation
3,14,404,crisp,0,Trust
10,20,404,crisp,0,Surprise
11,6,404,crisp,0,Trust
8,77,404,crisp,0,Joy
16,5,212,fiend,0,Fear
8,21,212,fiend,0,Fear
4,5,212,fiend,0,Fear
10,18,212,fiend,0,Disgust
7,7,212,fiend,0,Disgust
14,14,212,fiend,0,Fear
1,9,212,fiend,0,Disgust
13,20,212,fiend,0,Trust
6,18,212,fiend,0,Fear
3,10,212,fiend,0,Trust
13,23,26,glorify,0,Sadness
6,46,26,glorify,0,Joy
11,27,26,glorify,0,Joy
14,12,26,glorify,0,Joy
4,8,26,glorify,0,Joy
1,5,26,glorify,0,Joy
3,19,26,glorify,0,Sadness
10,28,26,glorify,0,Disgust
12,13,26,glorify,0,Trust
16,6,26,glorify,0,Joy
12,12,27,award,0,Joy
1,4,27,award,0,Surprise
6,8,27,award,0,Joy
13,22,27,award,0,Joy
5,12,27,award,0,Joy
14,7,27,award,0,Surprise
4,4,27,award,0,Joy
16,6,27,award,0,Joy
10,38,27,award,0,Joy
19,8,27,award,0,Joy
6,23,405,countryman,0,Disgust
4,4,405,countryman,0,Trust
19,4,405,countryman,0,Trust
1,4,405,countryman,0,Trust
16,4,405,countryman,0,Trust
11,7,405,countryman,0,Disgust
3,13,405,countryman,0,Trust
8,19,405,countryman,0,Trust
10,21,405,countryman,0,Fear
13,99,405,countryman,0,Anger
2,4,213,acrobat,0,Surprise
12,13,213,acrobat,0,Anticipation
11,31,213,acrobat,0,Trust
16,4,213,acrobat,0,Joy
4,4,213,acrobat,0,Surprise
1,4,213,acrobat,0,Surprise
6,12,213,acrobat,0,Trust
10,17,213,acrobat,0,Disgust
26,19,213,acrobat,0,Joy
7,7,213,acrobat,0,Surprise
6,22,28,libel,0,Disgust
1,5,28,libel,0,Anger
18,28,28,libel,0,Anger
12,11,28,libel,0,Trust
11,26,28,libel,0,Disgust
10,90,28,libel,0,Disgust
8,37,28,libel,0,Disgust
4,5,28,libel,0,Anger
26,11,28,libel,0,Fear
17,4,28,libel,0,Anger
8,22,406,faculty,0,Trust
6,26,406,faculty,0,Trust
11,19,406,faculty,0,Trust
13,53,406,faculty,0,Sadness
14,6,406,faculty,0,Trust
1,5,406,faculty,0,Trust
7,7,406,faculty,0,Trust
10,22,406,faculty,0,Trust
5,10,406,faculty,0,Trust
4,4,406,faculty,0,Trust
8,5,214,fierce,0,Anger
13,16,214,fierce,0,Fear
6,22,214,fierce,0,Anger
10,24,214,fierce,0,Sadness
4,5,214,fierce,0,Anger
19,4,214,fierce,0,Anger
11,22,214,fierce,0,Anger
14,13,214,fierce,0,Fear
17,4,214,fierce,0,Anger
1,11,214,fierce,0,Trust
1,7,407,farcical,0,Disgust
4,21,407,farcical,0,Surprise
16,4,407,farcical,0,Disgust
14,13,407,farcical,0,Joy
10,33,407,farcical,0,Sadness
19,4,407,farcical,0,Joy
12,18,407,farcical,0,Surprise
11,16,407,farcical,0,Joy
6,20,407,farcical,0,Joy
3,15,407,farcical,0,Trust
10,20,29,mutilation,0,Disgust
11,17,29,mutilation,0,Disgust
4,4,29,mutilation,0,Disgust
27,5,29,mutilation,0,Disgust
14,27,29,mutilation,0,Fear
12,12,29,mutilation,0,Disgust
16,6,29,mutilation,0,Anger
1,8,29,mutilation,0,Sadness
2,3,29,mutilation,0,Disgust
6,53,29,mutilation,0,Disgust
13,21,408,felon,0,Disgust
6,8,408,felon,0,Anger
10,45,408,felon,0,Fear
17,5,408,felon,0,Fear
4,5,408,felon,0,Fear
11,17,408,felon,0,Disgust
8,25,408,felon,0,Fear
1,5,408,felon,0,Fear
14,34,408,felon,0,Anger
18,19,408,felon,0,Anger
6,31,215,disparage,0,Sadness
2,9,215,disparage,0,Sadness
1,10,215,disparage,0,Anger
13,22,215,disparage,0,Sadness
4,4,215,disparage,0,Anger
12,28,215,disparage,0,Sadness
10,26,215,disparage,0,Sadness
11,33,215,disparage,0,Sadness
14,42,215,disparage,0,Anger
8,28,215,disparage,0,Joy
16,6,30,mutilated,0,Fear
6,59,30,mutilated,0,Disgust
19,4,30,mutilated,0,Sadness
4,4,30,mutilated,0,Disgust
8,11,30,mutilated,0,Disgust
10,20,30,mutilated,0,Fear
2,4,30,mutilated,0,Disgust
1,5,30,mutilated,0,Anger
12,13,30,mutilated,0,Anger
3,29,30,mutilated,0,Sadness
4,4,216,accidentally,0,Surprise
10,11,216,accidentally,0,Anticipation
16,4,216,accidentally,0,Surprise
11,9,216,accidentally,0,Disgust
15,7,216,accidentally,0,Fear
19,3,216,accidentally,0,Sadness
8,24,216,accidentally,0,Surprise
1,4,216,accidentally,0,Surprise
12,13,216,accidentally,0,Surprise
17,4,216,accidentally,0,Surprise
4,4,31,buzz,0,Anticipation
6,58,31,buzz,0,Anger
11,15,31,buzz,0,Anger
3,12,31,buzz,0,Sadness
8,7,31,buzz,0,Joy
1,5,31,buzz,0,Anticipation
17,4,31,buzz,0,Surprise
10,19,31,buzz,0,Sadness
14,10,31,buzz,0,Surprise
7,5,31,buzz,0,Anticipation
10,24,409,contributor,0,Sadness
3,9,409,contributor,0,Sadness
6,8,409,contributor,0,Trust
19,4,409,contributor,0,Joy
4,7,409,contributor,0,Trust
11,7,409,contributor,0,Trust
7,15,409,contributor,0,Anticipation
1,4,409,contributor,0,Trust
12,13,409,contributor,0,Trust
16,3,409,contributor,0,Trust
4,4,32,succeeding,0,Joy
28,94,32,succeeding,0,Anticipation
19,4,32,succeeding,0,Joy
3,28,32,succeeding,0,Anger
8,7,32,succeeding,0,Joy
11,7,32,succeeding,0,Joy
13,22,32,succeeding,0,Joy
10,10,32,succeeding,0,Joy
6,7,32,succeeding,0,Joy
1,6,32,succeeding,0,Joy
8,19,217,accidental,0,Surprise
1,4,217,accidental,0,Surprise
16,5,217,accidental,0,Surprise
10,22,217,accidental,0,Surprise
3,19,217,accidental,0,Anger
17,4,217,accidental,0,Surprise
4,4,217,accidental,0,Surprise
6,9,217,accidental,0,Sadness
5,10,217,accidental,0,Surprise
7,8,217,accidental,0,Surprise
11,24,410,filth,0,Disgust
6,54,410,filth,0,Disgust
16,5,410,filth,0,Disgust
4,4,410,filth,0,Disgust
8,19,410,filth,0,Disgust
3,10,410,filth,0,Trust
20,10,410,filth,0,Disgust
13,23,410,filth,0,Joy
10,17,410,filth,0,Anticipation
1,4,410,filth,0,Disgust
4,4,33,succeed,0,Joy
3,30,33,succeed,0,Joy
10,19,33,succeed,0,Joy
23,5,33,succeed,0,Joy
11,18,33,succeed,0,Joy
20,8,33,succeed,0,Joy
16,3,33,succeed,0,Trust
7,9,33,succeed,0,Joy
8,30,33,succeed,0,Joy
1,5,33,succeed,0,Joy
11,55,411,flagship,0,Trust
26,22,411,flagship,0,Trust
4,4,411,flagship,0,Trust
6,7,411,flagship,0,Trust
13,39,411,flagship,0,Trust
10,33,411,flagship,0,Trust
16,6,411,flagship,0,Trust
3,22,411,flagship,0,Trust
1,5,411,flagship,0,Trust
8,46,411,flagship,0,Trust
29,6,218,dandy,0,Joy
11,30,218,dandy,0,Joy
30,11,218,dandy,0,Joy
4,5,218,dandy,0,Joy
8,17,218,dandy,0,Anticipation
1,7,218,dandy,0,Surprise
16,4,218,dandy,0,Trust
10,19,218,dandy,0,Anger
6,11,218,dandy,0,Joy
31,11,218,dandy,0,Joy
15,6,34,picketing,0,Fear
4,4,34,picketing,0,Anger
8,20,34,picketing,0,Disgust
26,12,34,picketing,0,Anger
14,11,34,picketing,0,Anger
7,6,34,picketing,0,Anger
1,5,34,picketing,0,Anger
11,26,34,picketing,0,Trust
6,19,34,picketing,0,Trust
10,23,34,picketing,0,Sadness
2,5,412,constipation,0,Sadness
13,27,412,constipation,0,Surprise
15,10,412,constipation,0,Disgust
10,21,412,constipation,0,Anger
11,11,412,constipation,0,Sadness
4,6,412,constipation,0,Anticipation
5,16,412,constipation,0,Disgust
3,12,412,constipation,0,Fear
1,5,412,constipation,0,Disgust
6,30,412,constipation,0,Sadness
3,13,219,feat,0,Sadness
10,19,219,feat,0,Anticipation
12,13,219,feat,0,Joy
26,35,219,feat,0,Joy
19,4,219,feat,0,Anticipation
4,9,219,feat,0,Surprise
8,24,219,feat,0,Trust
6,30,219,feat,0,Joy
1,7,219,feat,0,Joy
11,14,219,feat,0,Joy
6,10,220,germ,0,Disgust
10,20,220,germ,0,Disgust
4,4,220,germ,0,Disgust
12,9,220,germ,0,Disgust
1,5,220,germ,0,Disgust
14,21,220,germ,0,Disgust
16,5,220,germ,0,Fear
32,17,220,germ,0,Disgust
7,4,220,germ,0,Disgust
11,8,220,germ,0,Disgust
10,21,35,picket,0,Joy
1,4,35,picket,0,Anger
14,22,35,picket,0,Anger
6,12,35,picket,0,Trust
8,24,35,picket,0,Disgust
16,4,35,picket,0,Trust
4,4,35,picket,0,Anger
13,20,35,picket,0,Anger
3,14,35,picket,0,Sadness
2,6,35,picket,0,Anger
2,5,413,formidable,0,Trust
26,24,413,formidable,0,Anger
4,18,413,formidable,0,Fear
10,40,413,formidable,0,Joy
5,14,413,formidable,0,Trust
14,11,413,formidable,0,Anticipation
6,26,413,formidable,0,Fear
1,7,413,formidable,0,Anticipation
8,18,413,formidable,0,Trust
11,15,413,formidable,0,Disgust
19,4,36,taboo,0,Joy
13,19,36,taboo,0,Anger
8,14,36,taboo,0,Disgust
2,5,36,taboo,0,Fear
10,20,36,taboo,0,Surprise
12,24,36,taboo,0,Disgust
4,5,36,taboo,0,Disgust
1,10,36,taboo,0,Fear
14,21,36,taboo,0,Joy
11,10,36,taboo,0,Fear
1,6,414,fret,0,Fear
26,13,414,fret,0,Fear
4,4,414,fret,0,Fear
11,10,414,fret,0,Anger
16,4,414,fret,0,Fear
8,22,414,fret,0,Anticipation
2,11,414,fret,0,Sadness
14,17,414,fret,0,Anticipation
10,20,414,fret,0,Anticipation
13,19,414,fret,0,Disgust
5,12,221,deformed,0,Disgust
11,45,221,deformed,0,Disgust
7,6,221,deformed,0,Sadness
8,25,221,deformed,0,Surprise
10,23,221,deformed,0,Disgust
1,4,221,deformed,0,Sadness
14,12,221,deformed,0,Disgust
4,4,221,deformed,0,Disgust
6,14,221,deformed,0,Disgust
2,6,221,deformed,0,Sadness
11,7,415,funeral,0,Sadness
7,4,415,funeral,0,Sadness
16,4,415,funeral,0,Sadness
3,21,415,funeral,0,Sadness
13,29,415,funeral,0,Sadness
26,11,415,funeral,0,Sadness
1,5,415,funeral,0,Sadness
4,4,415,funeral,0,Sadness
19,5,415,funeral,0,Sadness
10,21,415,funeral,0,Sadness
7,8,222,deform,0,Sadness
5,7,222,deform,0,Disgust
10,21,222,deform,0,Disgust
1,5,222,deform,0,Sadness
33,9,222,deform,0,Disgust
11,8,222,deform,0,Fear
6,22,222,deform,0,Disgust
4,4,222,deform,0,Disgust
13,21,222,deform,0,Fear
16,3,222,deform,0,Sadness
7,5,37,treasurer,0,Joy
19,4,37,treasurer,0,Trust
11,27,37,treasurer,0,Trust
10,18,37,treasurer,0,Anger
16,4,37,treasurer,0,Trust
14,8,37,treasurer,0,Trust
6,48,37,treasurer,0,Trust
1,5,37,treasurer,0,Trust
8,18,37,treasurer,0,Trust
4,5,37,treasurer,0,Trust
17,4,223,deformity,0,Disgust
7,4,223,deformity,0,Sadness
10,20,223,deformity,0,Fear
13,25,223,deformity,0,Fear
11,72,223,deformity,0,Sadness
6,48,223,deformity,0,Disgust
1,5,223,deformity,0,Sadness
16,5,223,deformity,0,Sadness
8,21,223,deformity,0,Disgust
4,4,223,deformity,0,Disgust
4,5,416,coexisting,0,Trust
1,5,416,coexisting,0,Trust
6,8,416,coexisting,0,Trust
14,17,416,coexisting,0,Trust
8,11,416,coexisting,0,Trust
7,5,416,coexisting,0,Trust
2,3,416,coexisting,0,Trust
11,6,416,coexisting,0,Trust
10,20,416,coexisting,0,Trust
12,88,416,coexisting,0,Trust
13,25,38,treasure,0,Trust
7,30,38,treasure,0,Surprise
6,27,38,treasure,0,Trust
10,20,38,treasure,0,Trust
11,17,38,treasure,0,Trust
20,9,38,treasure,0,Anticipation
12,13,38,treasure,0,Joy
1,5,38,treasure,0,Joy
2,7,38,treasure,0,Joy
4,6,38,treasure,0,Joy
8,14,224,gob,0,Anticipation
4,5,224,gob,0,Disgust
7,12,224,gob,0,Fear
5,14,224,gob,0,Disgust
6,13,224,gob,0,Anger
11,81,224,gob,0,Anger
13,21,224,gob,0,Trust
14,15,224,gob,0,Surprise
1,5,224,gob,0,Disgust
10,22,224,gob,0,Fear
13,19,417,coexist,0,Sadness
1,5,417,coexist,0,Trust
8,21,417,coexist,0,Trust
3,41,417,coexist,0,Sadness
7,43,417,coexist,0,Trust
16,5,417,coexist,0,Trust
10,17,417,coexist,0,Disgust
11,11,417,coexist,0,Trust
2,17,417,coexist,0,Anticipation
4,5,417,coexist,0,Trust
10,46,39,tribune,0,Sadness
4,5,39,tribune,0,Trust
2,6,39,tribune,0,Joy
8,31,39,tribune,0,Trust
1,4,39,tribune,0,Trust
12,15,39,tribune,0,Trust
5,11,39,tribune,0,Surprise
6,19,39,tribune,0,Trust
11,7,39,tribune,0,Trust
3,15,39,tribune,0,Trust
6,15,225,witch,0,Fear
2,4,225,witch,0,Fear
13,29,225,witch,0,Fear
8,23,225,witch,0,Fear
12,14,225,witch,0,Disgust
3,12,225,witch,0,Fear
10,28,225,witch,0,Sadness
1,5,225,witch,0,Fear
4,9,225,witch,0,Fear
17,6,225,witch,0,Fear
16,4,40,tribunal,0,Trust
17,4,40,tribunal,0,Trust
13,19,40,tribunal,0,Fear
